50.000001, 561
50.000001, 3162
47.619048, 8178
45.454546, 15388
45.454546, 24388
38.461538, 35128
37.037036, 46814
37.037036, 60100
33.333334, 73682
29.411763, 88012
29.411763, 100391
27.777779, 111119
27.027027, 120199
25.641025, 128430
25.000001, 135462
24.390243, 142348
23.809524, 148886
23.255813, 155175
22.727273, 161366
22.222221, 168109
21.739130, 174653
21.739130, 180847
21.276596, 186992
20.408164, 192887
20.000000, 199283
20.000000, 205029
19.607844, 210575
19.230769, 215871
18.867925, 221518
18.867925, 225964
18.518518, 231261
18.181818, 236358
18.181818, 242056
17.857142, 246453
17.241380, 250650
17.241380, 255998
17.241380, 260846
16.949152, 265594
16.666667, 270242
16.666667, 272839
16.393442, 277287
16.129033, 281585
15.873016, 285333
15.624999, 290732
15.624999, 294330
15.384616, 299629
15.384616, 302977
15.151515, 308126
15.151515, 312775
14.705882, 315373
14.925373, 319972
14.492754, 324521
14.492754, 326819
14.285714, 331218
14.285714, 335567
14.084507, 339866
14.084507, 341314
13.888889, 345063
13.698630, 348762
13.698630, 352411
13.698630, 356010
13.513513, 359559
13.513513, 363058
13.333333, 366507
13.333333, 372707
12.987013, 376056
12.987013, 378905
12.820513, 381704
12.987013, 384453
12.820513, 387152
12.500000, 389801
12.500000, 395551
12.658227, 398150
12.500000, 400699
12.500000, 403198
12.345679, 408948
12.195122, 411297
12.195122, 413546
12.195122, 419196
12.048193, 421295
12.048193, 422894
11.904762, 424443
11.904762, 429643
11.764706, 431142
11.627907, 436392
11.764706, 437841
11.627907, 439240
11.494253, 444540
11.627907, 445889
11.363636, 451189
11.494253, 452388
11.363636, 457638
11.235955, 458687
11.111111, 463887
11.111111, 464786
10.989011, 469936
11.111111, 470685
11.111111, 470934
10.989011, 476034
10.869565, 480734
