39.999999, 444
39.999999, 1632
39.999999, 3900
26.315790, 7155
38.461538, 11337
15.873016, 15927
27.777779, 21309
22.222221, 26085
15.151515, 32040
27.777779, 38544
16.666667, 44115
26.315790, 48870
19.230769, 52395
16.949152, 56256
14.705882, 59253
13.698630, 62643
22.727273, 68433
22.727273, 70689
19.230769, 71826
13.513513, 75657
17.857142, 78462
21.739130, 81027
17.241380, 86007
11.904762, 90717
17.857142, 92109
16.129033, 93594
14.285714, 96198
12.195122, 98169
11.904762, 101766
11.904762, 102954
16.393442, 104895
11.627907, 105150
14.925373, 107634
12.048193, 110541
11.764706, 113658
16.949152, 116205
10.869565, 118722
14.492754, 121269
13.698630, 122883
11.494253, 123504
10.000000, 125901
10.638298, 128538
8.695652, 129069
15.151515, 132369
14.925373, 134346
10.309278, 134940
13.157895, 136857
9.708738, 138744
8.620690, 139158
10.526316, 140985
11.764706, 141309
12.345679, 144429
14.925373, 144693
12.500000, 149406
10.989011, 152496
8.333334, 155586
9.345794, 159879
11.363636, 161526
9.345794, 166119
12.500000, 167676
10.752688, 168933
10.989011, 171723
11.111111, 171567
8.695652, 170811
12.345679, 175284
10.526316, 176391
8.403361, 175485
11.904762, 176532
8.130081, 177549
11.363636, 184245
10.101010, 183099
8.403361, 188052
7.299270, 188679
8.928571, 191229
10.204082, 194049
8.474576, 194586
8.403361, 193050
10.101010, 193497
10.101010, 196047
7.575758, 194331
11.363636, 199284
8.695652, 199641
7.462686, 199938
10.101010, 197472
9.803922, 199992
8.196721, 202512
8.620690, 202449
11.111111, 204969
10.416667, 207489
10.416667, 210039
7.633588, 207423
10.869565, 212196
8.000000, 209190
10.309278, 214263
10.000000, 216813
8.849558, 221946
10.000000, 221613
9.433962, 224163
9.803922, 229416
9.803922, 231726
7.936508, 231033
7.751938, 233313
6.250000, 229737
6.211180, 226341
6.666666, 222615
7.518797, 221952
7.518797, 224442
6.060606, 223479
8.620690, 228732
6.211180, 233775
9.345794, 236085
9.259259, 235032
7.812500, 237072
9.523810, 239112
5.617977, 234576
8.695652, 233463
6.756757, 235773
9.345794, 241356
9.345794, 243666
7.874015, 249309
8.849558, 251619
8.196721, 257292
7.462686, 262755
